symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl
Gtf2e1	707.44922114305	-0.143623326766068	0.115113887607976	0.0975946099021787	0.32362541638558	ENSMUSG00000022828
Eloa	2529.96865956182	0.119596865926442	0.0843069527627626	0.0976973356316172	0.323895949334857	ENSMUSG00000028668
Stat1	331.122948840351	-0.173251576908377	0.182200405467814	0.097745637566729	0.323985973068431	ENSMUSG00000026104
Gatad2b	723.913556635768	-0.148005321043341	0.122768985286928	0.0977857975620145	0.324048976562851	ENSMUSG00000042390
Odf2	1552.34544795023	-0.121448743775452	0.0863042693683404	0.0978513767630527	0.324196170417381	ENSMUSG00000026790
Lpar6	411.365480303038	-0.154136280640785	0.134879586033916	0.0980183444524608	0.324679143137665	ENSMUSG00000033446
Oplah	816.421904027254	-0.152790160050827	0.132167022790995	0.0980675763407945	0.324771999468433	ENSMUSG00000022562
Rtf2	3453.99896212223	0.126127582699088	0.091580510529586	0.0981233317512407	0.324886415048413	ENSMUSG00000027502
Gm26566	9.09930247313108	0.125122979328319	0.355853760458153	0.0981647451051641	0.32495330488572	ENSMUSG00000097078
Bud31	2402.62780043503	0.114004797812209	0.0789729707457733	0.0983836231139994	0.325596975265863	ENSMUSG00000038722
Tmie	17.0164567526714	0.164770152424827	0.356455417624302	0.09840169683296	0.325596975265863	ENSMUSG00000049555
Adgrd1	50.6032916706254	0.198760715570981	0.315101493267512	0.0985036823125814	0.325747075883958	ENSMUSG00000044017
Sec23ip	1497.46379870831	-0.131753703689888	0.0985694352923291	0.0985108487317478	0.325747075883958	ENSMUSG00000055319
Zfand1	100.51749419953	-0.196610288514971	0.269508500172333	0.0984792238430841	0.325747075883958	ENSMUSG00000039795
Rnf181	2706.73616351933	0.131529780337628	0.0983569016739617	0.0986569561607761	0.326159811908306	ENSMUSG00000055850
Gm44673	13.1765770205102	0.140892040787175	0.357672732383672	0.0987391597078641	0.326290752097601	ENSMUSG00000108388
Slc22a17	21.7637574632287	0.181206762635314	0.348835580429985	0.0987263483310903	0.326290752097601	ENSMUSG00000022199
S1pr3	32.5689206863981	-0.190582031311876	0.338598272554539	0.0987734291782013	0.326333606860048	ENSMUSG00000067586
Sec22c	267.117212046949	0.172951517064332	0.183177974432151	0.0988006934595973	0.326353303967449	ENSMUSG00000061536
Tmem248	2441.43123208999	-0.126473903645822	0.0923813460079538	0.0990465690478238	0.327094942404109	ENSMUSG00000053094
Gm15344	26.2933766710424	-0.17251076338203	0.353455886574191	0.0990710593435547	0.327105308005012	ENSMUSG00000084899
Gm47257	14.8417887433459	0.165182513245157	0.355839540691016	0.0991424629858013	0.327270530692195	ENSMUSG00000112347
Nmt2	1045.7431966765	-0.147540282283984	0.123090144465885	0.0991979865428553	0.327383273122909	ENSMUSG00000026643
Tecta	11.1524811352585	-0.137374525278887	0.357173718766651	0.0993066013151401	0.327671146273519	ENSMUSG00000037705
D10Wsu102e	994.534906318333	0.131245718580205	0.0983411690072592	0.0993528650909912	0.327682646543377	ENSMUSG00000020255
Dubr	89.1614066039259	-0.18977504179034	0.240610551600965	0.0993481620339249	0.327682646543377	ENSMUSG00000022639
Zcchc17	712.002365570229	0.151339075600485	0.130537330595948	0.0994160579237876	0.327820492335864	ENSMUSG00000028772
Ddx10	1658.09103307894	-0.139828480767319	0.110400144374516	0.0994785956573217	0.327906317981965	ENSMUSG00000053289
Rasip1	11.5435953371795	-0.156510094214947	0.35714627149004	0.0994848933407423	0.327906317981965	ENSMUSG00000044562
Poglut1	1000.71926987018	0.138003711394438	0.107687962369735	0.0995209863996011	0.327954723949643	ENSMUSG00000034064
Gm11901	25.7485562574266	-0.18563632740685	0.343625085939713	0.0996149585822251	0.32819379902789	ENSMUSG00000084163
Aspn	21.0375521525011	-0.155404681776162	0.357168905402414	0.0996470234582317	0.328228853876609	ENSMUSG00000021388
Stx3	1325.29849369459	-0.125093175760805	0.0911209395492852	0.0998284535792572	0.328755784358173	ENSMUSG00000041488
Bmp1	1163.43554778627	-0.136890611057039	0.106268408225219	0.0998582849071846	0.32878334940427	ENSMUSG00000022098
Actb	74090.4026912196	-0.132669756744348	0.100520081607806	0.100000422239669	0.328942823590584	ENSMUSG00000029580
Blnk	33.9918763873906	0.195375554862381	0.324279867988966	0.0999881728688491	0.328942823590584	ENSMUSG00000061132
Carmil1	588.60491973017	-0.141867078376957	0.113955132686211	0.100002407635154	0.328942823590584	ENSMUSG00000021338
Fgf10	9.85649524125236	0.121856314352854	0.354802978204058	0.0999325977801073	0.328942823590584	ENSMUSG00000021732
Hspa14	1366.95566810983	-0.12221071736873	0.0879665031651106	0.100014077825388	0.328942823590584	ENSMUSG00000109865
Mms19	705.587101386491	0.151569559613435	0.131601955040525	0.100050197235086	0.328990989835054	ENSMUSG00000025159
Gm6493	8.61749944246291	0.144528185128305	0.357299298880608	0.100087359335925	0.32904256331038	ENSMUSG00000090021
Tmem104	211.761243746416	0.169278131904192	0.174979688097402	0.10018550550404	0.329294560034733	ENSMUSG00000045980
Tmem203	266.103777749579	0.180115302451079	0.208065472870464	0.100208834721361	0.329300589431842	ENSMUSG00000078201
4930473A02Rik	25.103513592971	-0.167713145684305	0.354281438628459	0.100262700838141	0.329406943349844	ENSMUSG00000060029
Cpne8	542.734447569766	-0.150028038322275	0.128753923586257	0.10029814380222	0.329452736503005	ENSMUSG00000052560
Rassf9	1280.1098847201	-0.13533534712843	0.104324939953096	0.100324275350265	0.329467931053819	ENSMUSG00000044921
Xrn2	5501.19533038146	-0.110482952546862	0.0762543992832921	0.100364431768552	0.329529167315519	ENSMUSG00000027433
Thap4	762.016766083178	0.147641554948757	0.124299145674434	0.100426393880259	0.329661957198536	ENSMUSG00000026279
Anpep	90.3360244855031	0.196529434204161	0.280719419021728	0.100506966411737	0.329855768086508	ENSMUSG00000039062
Sigirr	86.3722835189346	0.195128948138839	0.270870104217971	0.10055474313022	0.329941885790312	ENSMUSG00000025494
Ccdc88b	10.9956047197666	0.129597340102522	0.355833114369363	0.100652856950728	0.330092537898623	ENSMUSG00000047810
Cdk19	1887.17711678043	-0.118628837272997	0.0843846851026945	0.100665399075999	0.330092537898623	ENSMUSG00000038481
Gm43176	8.78165906867767	0.124117495874573	0.355011667431583	0.100629513898487	0.330092537898623	ENSMUSG00000106648
Gpnmb	8134.62008897225	0.197411160059939	0.293493823067364	0.100708389173509	0.330092537898623	ENSMUSG00000029816
Rnd3	9071.11809707947	-0.124375098878498	0.090660717195146	0.100689869721228	0.330092537898623	ENSMUSG00000017144
Poglut3	231.813217942846	-0.166993515695887	0.16974356033326	0.100910404870359	0.330683936387999	ENSMUSG00000034487
Rnf115	856.994964381338	0.137713612160365	0.108127352129875	0.100949326422811	0.330740735842059	ENSMUSG00000028098
Camta1	177.674296642602	-0.174640408620581	0.192198312756329	0.100978394632623	0.330765235358518	ENSMUSG00000014592
Aloxe3	405.949541992449	0.155415941084846	0.14080675921957	0.101015266339335	0.33081528010231	ENSMUSG00000020892
Gm5513	9.36738795439655	0.146047606408287	0.356891490906767	0.101069242058071	0.33092130547759	ENSMUSG00000063586
Aptx	778.065745997761	0.152619589096863	0.134837097029231	0.101133930162975	0.331062352584781	ENSMUSG00000028411
St6galnac2	18.4611772276429	-0.179388234999066	0.347285521392235	0.101195998422198	0.331194765184376	ENSMUSG00000057286
4833407H14Rik	21.2686994559656	0.1812646805458	0.345575580902381	0.10131563364374	0.331348124903597	ENSMUSG00000097779
AI480526	284.257234576746	0.175873785329488	0.196638135538119	0.101290372043362	0.331348124903597	ENSMUSG00000090086
Apex2	197.932131880091	-0.184135123356617	0.224465157254584	0.101303517106807	0.331348124903597	ENSMUSG00000025269
Hipk2	306.357803786703	0.157282035050556	0.145572458494745	0.101437513433281	0.331348124903597	ENSMUSG00000061436
Hnrnpf	731.275382917116	-0.143763591754424	0.118119997135988	0.10139885884479	0.331348124903597	ENSMUSG00000042079
Kcnq2	15.9306856047292	0.148921339754424	0.356701823828544	0.101373766089476	0.331348124903597	ENSMUSG00000016346
Lgr6	10.4627056361463	0.129408473038461	0.355570732245597	0.101429356934297	0.331348124903597	ENSMUSG00000042793
Notch2	8314.81249084856	-0.112492551734165	0.0784831116547135	0.101401258877482	0.331348124903597	ENSMUSG00000027878
Pdp2	1567.32652631785	0.126989401319156	0.0940126681568928	0.101357168867227	0.331348124903597	ENSMUSG00000048371
Gm8184	16.6764672076985	-0.163678573115042	0.354554909922817	0.101524978192649	0.331548060022455	ENSMUSG00000117877
Trappc1	775.114361975942	0.151121898168887	0.132114019904918	0.101542003761446	0.331548060022455	ENSMUSG00000049299
Zfp60	261.677508046166	-0.17030982794405	0.180328215020981	0.101613694809673	0.331711443529554	ENSMUSG00000037640
Riok1	1094.31402654705	-0.128242668282534	0.0957372256540392	0.101787078183931	0.332206654831237	ENSMUSG00000021428
Atp5g1	330.885041968601	0.158320150525867	0.148589504222638	0.101891797294975	0.332477600545052	ENSMUSG00000006057
Rps12	902.24515369886	-0.138694752224476	0.110254699109037	0.101980062767015	0.332684396427789	ENSMUSG00000061983
Srebf2	5539.7597314128	0.121977837142468	0.0884917172247419	0.101998603787293	0.332684396427789	ENSMUSG00000022463
Ptp4a3	1239.05543859029	0.149163058579164	0.128612058171862	0.102026010204396	0.332702953667804	ENSMUSG00000059895
Rad23a	819.485331393565	0.140827205825036	0.113713419626397	0.102108060726012	0.332899657442541	ENSMUSG00000003813
Nop16	1700.01542469024	0.139472360155467	0.111578148669105	0.102153988790916	0.332978533675922	ENSMUSG00000025869
Armcx5	270.884807547894	-0.169956828877963	0.180418814654457	0.10227528676956	0.333302997938663	ENSMUSG00000072969
Gm27853	9.3899264027055	0.126217699339041	0.354843236638272	0.102404998660786	0.333654738299286	ENSMUSG00000098477
Dnph1	142.205735586116	-0.186627229124868	0.237037597285571	0.102459002060552	0.333759709029909	ENSMUSG00000040658
Zbtb7a	1395.45119950994	0.121648490543197	0.0883289615090672	0.102514379191574	0.333869109101811	ENSMUSG00000035011
Rbm25	2606.58925710948	-0.111450456065634	0.0778411994120773	0.102553344011315	0.333925022370531	ENSMUSG00000010608
Pgf	9.83161285122817	-0.125931325651189	0.354716507494345	0.102705064387051	0.334276946337289	ENSMUSG00000004791
Tgm5	307.964935778314	-0.167875945190443	0.17505465805147	0.102691656443922	0.334276946337289	ENSMUSG00000053675
Vps33a	1766.56564932623	0.122615785466809	0.0895016180925267	0.102740051727789	0.334319794492296	ENSMUSG00000029434
Gm4968	11.262424520917	-0.141449747016254	0.356061162022575	0.102874838955063	0.334403253297596	ENSMUSG00000062365
Gstp2	22.4651051150304	0.17169981167555	0.350426909001759	0.102871898871615	0.334403253297596	ENSMUSG00000038155
Gtf2h5	1638.35010213754	0.122570709381186	0.0894828338565107	0.102820005527502	0.334403253297596	ENSMUSG00000034345
Ppargc1b	16.5556641358302	-0.167377835663784	0.352361315685299	0.10286516097236	0.334403253297596	ENSMUSG00000033871
Spata7	93.7578223161058	-0.19002684618482	0.252889288422228	0.102806630543854	0.334403253297596	ENSMUSG00000021007
Gm10130	80.9043579910412	-0.189908266102162	0.253050588193635	0.103010249474382	0.334772384800071	ENSMUSG00000095315
Pphln1	655.652472161833	-0.145799631469823	0.123051244787751	0.103058524725354	0.334809706339616	ENSMUSG00000036167
Tprg	165.075011076882	-0.146513216116741	0.355986221090984	0.103065442238749	0.334809706339616	ENSMUSG00000048399
Nr1d1	148.447395192405	0.172678557922479	0.190266612500178	0.103187991687221	0.335136746374438	ENSMUSG00000020889
Arl5a	1119.21961283543	-0.134727023125738	0.105124889289132	0.103269495242679	0.335330366069913	ENSMUSG00000036093
Fus	1152.78845585166	0.141880523762253	0.116418468026908	0.10347998965344	0.335885617703502	ENSMUSG00000030795
Gm8810	13.7536783572052	-0.162450035282458	0.353526393686437	0.103484341746771	0.335885617703502	ENSMUSG00000091373
Ankrd55	22.4435285455376	-0.179605729062998	0.344182188195122	0.103566756982606	0.335919469156599	ENSMUSG00000049985
Aopep	5662.4537262528	-0.122854216684386	0.0901130942951657	0.103582797304119	0.335919469156599	ENSMUSG00000021458
Gm14584	23.302589346059	-0.180363634345905	0.343528345226978	0.103519195269343	0.335919469156599	ENSMUSG00000083798
Pdp1	315.069803463334	-0.157333449542598	0.148276001899581	0.103604405467685	0.335919469156599	ENSMUSG00000049225
Siva1	693.662937710435	-0.146512610205517	0.124834773851696	0.103596604094847	0.335919469156599	ENSMUSG00000064326
Armcx4	26.9256857501135	-0.190803171653687	0.326307259580328	0.10368031519814	0.336092484366655	ENSMUSG00000049804
Gm5855	44.3672519518409	0.194731851119635	0.292261141114436	0.103701643185455	0.336092484366655	ENSMUSG00000105558
Dnajc4	256.576498688743	0.165006368782748	0.168612047955055	0.103774051334818	0.336184915722017	ENSMUSG00000024963
Maoa	10380.4844968788	0.187314096257939	0.243778122670265	0.103760433474261	0.336184915722017	ENSMUSG00000025037
Gm42515	9.26502890468037	0.0916608919068629	0.347377077190287	0.103990540917295	0.336815028932971	ENSMUSG00000105378
Gm25202	229.192975320259	0.162965460398142	0.163557952863835	0.104167010514127	0.337315282408883	ENSMUSG00000064772
Twist1	54.8309111234104	-0.194102773059134	0.30673758746294	0.104202527242586	0.337358985071093	ENSMUSG00000035799
Aifm2	239.777609983313	-0.17528188029094	0.200629812203873	0.104256089605053	0.337461080234399	ENSMUSG00000020085
F8	36.4903762364943	-0.19046714376927	0.325049553003342	0.10440623292369	0.337717717308686	ENSMUSG00000031196
Gcsh	1685.29827325664	-0.127205476838277	0.095685049559888	0.104467641143986	0.337717717308686	ENSMUSG00000034424
Klhl7	990.264458161561	0.145464957778867	0.123508077385714	0.104385376554104	0.337717717308686	ENSMUSG00000028986
Mthfd2	2311.19593869937	0.152486903273749	0.137845530935785	0.104360266960961	0.337717717308686	ENSMUSG00000005667
Mvb12a	1425.39927818796	0.123555742002289	0.091283361252951	0.104460605756094	0.337717717308686	ENSMUSG00000031813
Zfp326	243.695178797994	-0.171263862652735	0.188175983700841	0.104439825232386	0.337717717308686	ENSMUSG00000029290
Gm49599	131.959132845063	-0.182260925044066	0.226044547419068	0.10468884395239	0.338361411255404	ENSMUSG00000116908
Ubr4	5612.61205337324	0.106481515013429	0.0738315578088538	0.104771795285617	0.33855808980714	ENSMUSG00000066036
Eif3e	2674.84326124578	-0.134679402609769	0.105945959564578	0.104833535385306	0.338614750601495	ENSMUSG00000022336
Snora78	7762.2454489892	0.180063419743273	0.218260925349838	0.104820673497829	0.338614750601495	ENSMUSG00000089255
Smyd4	190.565659053087	-0.168015214880378	0.179046641221435	0.104864861617496	0.338644536252115	ENSMUSG00000018809
Nsd1	3139.9413003304	-0.114741253220105	0.0818695207680289	0.104950949210941	0.338851115260616	ENSMUSG00000021488
Osr2	14.5814505618508	0.135098915051864	0.35489512556058	0.105181821215735	0.339524968610422	ENSMUSG00000022330
Gm20257	11.7690381453521	0.142133686658195	0.355096173116577	0.105240589248249	0.339643106653292	ENSMUSG00000102059
4930432B10Rik	13.081637219324	0.158780626258091	0.353218527826232	0.10537632891176	0.340009553270463	ENSMUSG00000097007
Btaf1	3100.99016126372	-0.110534676352828	0.0778721463509073	0.105519897993264	0.34011463018237	ENSMUSG00000040565
Cstf2	1440.81099146048	-0.138496949117506	0.112207145384387	0.105503573276045	0.34011463018237	ENSMUSG00000031256
Fam53c	442.570067410552	-0.156973498197084	0.149616224743431	0.105432682025356	0.34011463018237	ENSMUSG00000034300
Pold4	578.087806959558	0.148028191972513	0.129463030121726	0.105487478084181	0.34011463018237	ENSMUSG00000024854
Sf3b3	6057.41261568749	-0.124504715429623	0.0928360425946077	0.10548423884262	0.34011463018237	ENSMUSG00000033732
Ranbp9	2172.26366466207	0.116094388254668	0.0834681399307104	0.105542840990524	0.340117022291717	ENSMUSG00000038546
Commd5	21.4280539204518	0.185115179245417	0.333991557938244	0.105664200790558	0.340293368953404	ENSMUSG00000055041
Nfkbid	42.3031665284331	0.192995903226947	0.303620500648554	0.105638422945343	0.340293368953404	ENSMUSG00000036931
Ttc39a	51.5355471731624	-0.185507464058586	0.333309798071651	0.105661727377379	0.340293368953404	ENSMUSG00000028555
Gm4673	132.799521105378	-0.186535386622943	0.246837051983257	0.105805438040973	0.34067661008569	ENSMUSG00000097750
2900093K20Rik	118.602802355195	0.176537093753278	0.208236640712545	0.105885169063998	0.340861691544537	ENSMUSG00000099632
Cdc42se1	2204.65727320577	-0.133718621366534	0.105196184158156	0.105978585221208	0.341001831403363	ENSMUSG00000046722
Fam168a	620.813175264038	-0.137967607687929	0.111676171037778	0.105995477881385	0.341001831403363	ENSMUSG00000029461
Sec14l4	44.8062419344539	0.192786015205761	0.292367572133161	0.105982692126389	0.341001831403363	ENSMUSG00000019368
Luc7l3	1745.62948030354	-0.146946851258461	0.127781498316014	0.106044913347521	0.341089244695364	ENSMUSG00000020863
Art4	111.652133163761	-0.186458366795194	0.248093259875986	0.106293666973639	0.341735901551245	ENSMUSG00000030217
Gm3325	19.9141141857724	-0.146917074722891	0.35446908669996	0.106285249036134	0.341735901551245	ENSMUSG00000113836
Pip5k1c	525.836311081929	-0.146924443417776	0.127972134888862	0.106312879033501	0.341735901551245	ENSMUSG00000034902
Map3k20	7979.75450331209	-0.118056790210095	0.0858547717560572	0.106385015995833	0.341896044693972	ENSMUSG00000004085
Sorbs3	21.3681049910358	0.172063675282537	0.346803317690081	0.10643107261318	0.341972322238659	ENSMUSG00000022091
Dyrk1a	1673.51032050535	-0.121340632042026	0.0895387195954833	0.106465976411453	0.342012740327838	ENSMUSG00000022897
Ipo4	588.528764275258	0.148017507786617	0.130385257070051	0.106523750347207	0.342126594406543	ENSMUSG00000002319
Gm12192	9.53990002566443	0.142270550063597	0.354499554253994	0.106652130451922	0.342467121887119	ENSMUSG00000081570
Eftud2	1615.23320704038	0.130133810530429	0.100561501420295	0.106703611220281	0.342560629483384	ENSMUSG00000020929
Mcrip1	607.771960987614	0.141090081832987	0.117394719627837	0.106735912030218	0.342592535575727	ENSMUSG00000061111
Bckdha	1001.99220044927	0.153615886747766	0.143113083440357	0.106841926511604	0.342860979086254	ENSMUSG00000060376
